id,label
AUG_0_3769.jpeg,mel
AUG_0_219.jpeg,mel
AUG_0_7680.jpeg,mel
AUG_0_2528.jpeg,mel
AUG_0_7395.jpeg,mel
AUGmented_0_1114.jpeg,mel
AUG_0_2197.jpeg,mel
AUGmented_0_9877.jpeg,mel
AUG_0_1241.jpeg,mel
AUG_0_2894.jpeg,mel
AUG_0_3786.jpeg,mel
ISIC_0024805.jpg,mel
AUG_0_425.jpeg,mel
AUG_0_6212.jpeg,mel
AUG_0_1187.jpeg,mel
AUG_0_7950.jpeg,mel
AUG_0_7403.jpeg,mel
AUG_0_833.jpeg,mel
AUG_0_7053.jpeg,mel
AUG_0_1884.jpeg,mel
ISIC_0033362.jpg,mel
AUG_0_2085.jpeg,mel
AUGmented_0_5045.jpeg,mel
AUG_0_4014.jpeg,mel
AUG_0_6479.jpeg,mel
AUG_0_82.jpeg,mel
AUG_0_9276.jpeg,mel
AUG_0_5605.jpeg,mel
AUG_0_2590.jpeg,mel
AUG_0_5255.jpeg,mel
AUG_0_7792.jpeg,mel
ISIC_0026545.jpg,mel
AUG_0_7004.jpeg,mel
AUG_0_1979.jpeg,mel
AUG_0_4782.jpeg,mel
AUG_0_5890.jpeg,mel
ISIC_0027673.jpg,mel
AUG_0_4147.jpeg,mel
AUG_0_2139.jpeg,mel
AUGmented_0_6385.jpeg,mel
AUG_0_6195.jpeg,mel
AUG_0_2705.jpeg,mel
AUGmented_0_6043.jpeg,mel
AUG_0_1980.jpeg,mel
AUG_0_1129.jpeg,mel
AUG_0_6316.jpeg,mel
AUG_0_6253.jpeg,mel
AUG_0_521.jpeg,mel
AUG_0_7442.jpeg,mel
AUGmented_0_3304.jpeg,mel
AUG_0_5351.jpeg,mel
AUG_0_9688.jpeg,mel
AUGmented_0_7039.jpeg,mel
AUG_0_9667.jpeg,mel
AUG_0_2181.jpeg,mel
AUGmented_0_7255.jpeg,mel
AUGmented_0_5792.jpeg,mel
AUG_0_3840.jpeg,mel
ISIC_0032134.jpg,mel
AUG_0_2752.jpeg,mel
AUGmented_0_2811.jpeg,mel
AUG_0_7045.jpeg,mel
AUG_0_4393.jpeg,mel
AUG_0_4669.jpeg,mel
AUG_0_6654.jpeg,mel
AUG_0_3006.jpeg,mel
ISIC_0033217.jpg,mel
AUG_0_7602.jpeg,mel
AUG_0_5795.jpeg,mel
ISIC_0032653.jpg,mel
AUG_0_9759.jpeg,mel
AUG_0_3354.jpeg,mel
AUG_0_3704.jpeg,mel
AUGmented_0_5585.jpeg,mel
AUG_0_6506.jpeg,mel
AUG_0_9923.jpeg,mel
AUG_0_5003.jpeg,mel
AUG_0_4612.jpeg,mel
AUG_0_1040.jpeg,mel
ISIC_0032690.jpg,mel
AUG_0_3568.jpeg,mel
ISIC_0024958.jpg,mel
AUG_0_5238.jpeg,mel
ISIC_0027060.jpg,mel
AUG_0_6947.jpeg,mel
AUG_0_3246.jpeg,mel
AUG_0_1781.jpeg,mel
ISIC_0025663.jpg,mel
AUG_0_223.jpeg,mel
AUG_0_7340.jpeg,mel
AUG_0_7710.jpeg,mel
AUGmented_0_6254.jpeg,mel
AUG_0_3180.jpeg,mel
AUG_0_1447.jpeg,mel
AUG_0_6382.jpeg,mel
AUGmented_0_3685.jpeg,mel
AUG_0_3929.jpeg,mel
AUG_0_2791.jpeg,mel
AUG_0_9974.jpeg,mel
AUG_0_5541.jpeg,mel
AUGmented_0_6038.jpeg,mel
AUG_0_1152.jpeg,mel
AUG_0_5812.jpeg,mel
ISIC_0028227.jpg,mel
AUG_0_5384.jpeg,mel
AUGmented_0_752.jpeg,mel
AUGmented_0_5897.jpeg,mel
ISIC_0026236.jpg,mel
AUG_0_9718.jpeg,mel
AUG_0_235.jpeg,mel
AUG_0_6117.jpeg,mel
AUG_0_9348.jpeg,mel
AUG_0_6547.jpeg,mel
AUG_0_5042.jpeg,mel
AUGmented_0_3693.jpeg,mel
AUG_0_3196.jpeg,mel
